#,Code,Description,"Ad status","Expires on",Reserved,Client,Channel,Office,"Updated at"
233,Mum14,"10% discount off full priced and discounted items",N/A,N/A,"Aneeda Health",MumzWorld,Influencers,N/A,"2019-02-15 16:21:40"
234,Love8,"15% discount on everything on the website",N/A,N/A,"Lama AlAkeel",Ounass,Influencers,N/A,"2019-02-15 16:06:37"
235,Love6,"15% discount on everything on the website",N/A,N/A,"Raghad Days",Ounass,Influencers,N/A,"2019-02-15 16:06:14"
236,Now58,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,N/A,Nisnass,Emails,N/A,"2019-02-15 00:01:12"
237,Love48,"10% discount on everything expect MUFE and Dior",N/A,N/A,N/A,Wojooh,Miners,N/A,"2019-02-14 17:46:39"
238,Love46,"10% discount on everything expect MUFE and Dior",N/A,N/A,N/A,Wojooh,Miners,N/A,"2019-02-14 17:46:34"
239,Love44,"10% discount on everything expect MUFE and Dior",N/A,N/A,N/A,Wojooh,Miners,N/A,"2019-02-14 17:46:15"
240,Love42,"10% discount on everything expect MUFE and Dior",N/A,N/A,N/A,Wojooh,Miners,N/A,"2019-02-14 17:45:59"
241,Love2,"15% discount on everything on the website",N/A,N/A,"Bibi AbdulMohsen",Ounass,Influencers,N/A,"2019-02-14 17:22:48"
242,Love10,"15% discount on everything on the website",N/A,N/A,"Afnan AlBatel",Ounass,Influencers,N/A,"2019-02-14 17:17:21"
243,Love22,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
244,Love24,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
245,Love26,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
246,Love28,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
247,Love30,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
248,Love32,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
249,Love34,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
250,Love36,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
251,Love38,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
252,Love40,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
253,Love50,"10% discount on everything expect MUFE and Dior",Active,N/A,N/A,Wojooh,N/A,N/A,"2019-02-14 15:41:21"
254,Love4,"15% discount on everything on the website",N/A,N/A,"Bushra AlSayed",Ounass,Influencers,N/A,"2019-02-14 12:06:19"
255,Mum12,"10% discount off full priced and discounted items",N/A,N/A,"Asma AlYhya",MumzWorld,Influencers,N/A,"2019-02-14 12:03:01"
256,Mum8,"10% discount off full priced and discounted items",N/A,N/A,"Wazirh AlZahrani",MumzWorld,Influencers,N/A,"2019-02-14 12:02:47"
257,Mum6,"10% discount off full priced and discounted items",N/A,N/A,"Samoorah Beauty",MumzWorld,Influencers,N/A,"2019-02-13 13:19:33"
258,Now48,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,Hanouf,Nisnass,Influencers,N/A,"2019-02-13 00:01:20"
259,Now50,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,Bloggeriista,Nisnass,Influencers,N/A,"2019-02-13 00:01:20"
260,Now56,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,N/A,Nisnass,Others,"Itcan - DMM Office","2019-02-13 00:01:20"
261,Now44,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Sahar Hamad AlHammad",Nisnass,Influencers,N/A,"2019-02-13 00:01:19"
262,Now46,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Hanan Abalkhail",Nisnass,Influencers,N/A,"2019-02-13 00:01:19"
263,Now40,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Amna AlGhammas",Nisnass,Influencers,N/A,"2019-02-13 00:01:18"
264,Now42,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Tajareb Khayal",Nisnass,Influencers,N/A,"2019-02-13 00:01:18"
265,mama58,"Buy 1 Get 1 Coupon for Mamas &amp; Papas",Deactive,N/A,"Amna AlGhammas",Nisnass,Influencers,N/A,"2019-02-13 00:01:02"
266,Shop2,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
267,Shop4,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
268,Shop6,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
269,Shop8,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
270,Shop10,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
271,Shop12,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
272,Shop14,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
273,Shop16,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
274,Shop18,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
275,Shop20,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,Networks,N/A,"2019-02-12 18:48:44"
276,Shop22,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,Networks,N/A,"2019-02-12 18:48:44"
277,Shop24,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,Networks,N/A,"2019-02-12 18:48:44"
278,Shop26,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,Networks,N/A,"2019-02-12 18:48:44"
279,Shop28,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,Networks,N/A,"2019-02-12 18:48:44"
280,Shop32,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,Networks,N/A,"2019-02-12 18:48:44"
281,Shop34,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,Networks,N/A,"2019-02-12 18:48:44"
282,Shop36,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,Networks,N/A,"2019-02-12 18:48:44"
283,Shop38,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
284,Shop40,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
285,Shop42,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
286,Shop44,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
287,Shop46,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
288,Shop48,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
289,Shop50,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
290,Shop52,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
291,Shop54,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
292,Shop56,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
293,Shop58,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
294,Shop60,"10% discount on sale and full priced items",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-12 18:48:44"
295,Mum2,"10% discount off full priced and discounted items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-12 18:22:16"
296,Mum4,"10% discount off full priced and discounted items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-12 18:22:16"
297,Mum22,"10% discount off full priced and discounted items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-12 18:22:16"
298,LS26,"5% discount off everything on website",N/A,N/A,"About Her KSA","Level Shoes",Influencers,N/A,"2019-02-12 14:29:35"
299,Now74,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,N/A,Nisnass,SEM,N/A,"2019-02-12 00:01:15"
300,Now76,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,N/A,Nisnass,Facebook,N/A,"2019-02-12 00:01:15"
301,Now78,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,N/A,Nisnass,Emails,N/A,"2019-02-12 00:01:15"
302,Now12,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Abdulrahman AlSadhan",Nisnass,Influencers,N/A,"2019-02-12 00:01:12"
303,Now22,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,Mhmdz,Nisnass,Influencers,N/A,"2019-02-12 00:01:12"
304,Love60,"15% discount on everything on the website",N/A,N/A,N/A,Ounass,SEM,N/A,"2019-02-11 17:04:42"
305,Love52,"15% discount on everything on the website",N/A,N/A,N/A,Ounass,Facebook,N/A,"2019-02-11 15:48:48"
306,Go94,"10% discount",N/A,N/A,N/A,MumzWorld,Others,"Itcan - DXB Office","2019-02-11 14:24:58"
307,Love54,"15% discount on everything on the website",N/A,N/A,N/A,Ounass,Others,"Itcan - DXB Office","2019-02-11 14:23:16"
308,Go98,"10% discount",N/A,N/A,"Mama Noor",MumzWorld,Influencers,N/A,"2019-02-11 13:24:28"
309,Go76,"10% discount",N/A,N/A,N/A,MumzWorld,Miners,N/A,"2019-02-11 13:23:29"
310,Love46,"15% discount on everything on the website",N/A,N/A,Classy_Closet7,Ounass,Influencers,N/A,"2019-02-11 13:03:33"
311,Love44,"15% discount on everything on the website",N/A,N/A,"About Her KSA",Ounass,Influencers,N/A,"2019-02-11 12:39:27"
312,Love42,"15% discount on everything on the website",N/A,N/A,"Ahood AlEnezi ‎",Ounass,Influencers,N/A,"2019-02-11 12:39:10"
313,Love56,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
314,Love58,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
315,Love12,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
316,Love16,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
317,Love24,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
318,Love26,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
319,Love28,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
320,Love32,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
321,Love34,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
322,Love36,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
323,Love38,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
324,Love40,"15% discount on everything on the website",Active,N/A,N/A,Ounass,N/A,N/A,"2019-02-11 12:35:50"
325,Shop6,"12% discount on full priced items",N/A,N/A,N/A,Sivvi,Miners,N/A,"2019-02-11 11:08:08"
326,Shop5,"12% discount on full priced items",N/A,N/A,N/A,Sivvi,Miners,N/A,"2019-02-11 11:07:47"
327,Now10,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Om Shahoodi bint Ibrahim Alkhuwatir",Nisnass,Influencers,N/A,"2019-02-11 00:01:18"
328,Go34,"10% discount (Affiliates)",active,N/A,"Amna AlGhammas",MumzWorld,Digital,N/A,"2019-02-10 12:22:24"
329,Go88,"10% discount",N/A,N/A,N/A,MumzWorld,SEM,N/A,"2019-02-10 11:49:54"
330,Go86,"10% discount",N/A,N/A,N/A,MumzWorld,SEM,N/A,"2019-02-10 11:49:42"
331,Go84,"10% discount",N/A,N/A,N/A,MumzWorld,SEM,N/A,"2019-02-10 11:49:34"
332,Now2,"20% discount off everything except (Armani, GAP, M&amp;P)",Deactive,N/A,"Raghad Days",Nisnass,Influencers,N/A,"2019-02-08 00:01:16"
333,Trend5,"10% Discount on top of discounted items",N/A,N/A,"Afnan AlBatel",Ounass,Influencers,N/A,"2019-02-07 16:51:26"
334,Look1,"10% discount on everything",N/A,N/A,"Afnan AlBatel",Ounass,Influencers,N/A,"2019-02-07 16:44:30"
335,LS32,"5% discount off everything on website",N/A,N/A,Classy_Closet7,"Level Shoes",Influencers,N/A,"2019-02-07 16:22:46"
336,LS2,"5% discount off everything on the website (Affiliates)",N/A,N/A,N/A,"Level Shoes",Influencers,N/A,"2019-02-07 11:29:01"
337,LS30,"5% discount off everything on website",N/A,N/A,N/A,"Level Shoes",Influencers,N/A,"2019-02-07 11:28:41"
338,Now94,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:12"
339,Now96,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:12"
340,Now98,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:12"
341,Now80,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:11"
342,Now82,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:11"
343,Now84,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:11"
344,Now86,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:11"
345,Now88,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:11"
346,Now90,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:11"
347,Now92,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:11"
348,Now62,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:10"
349,Now64,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:10"
350,Now66,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:10"
351,Now68,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:10"
352,Now70,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:10"
353,Now72,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Networks,N/A,"2019-02-07 00:01:10"
354,Now54,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-02-07 00:01:09"
355,Now4,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-02-07 00:01:07"
356,Now8,"20% discount off everything except (Armani, GAP, M&P)",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-02-07 00:01:07"
357,Save6,"Buy1 Get1 + Additional Discounts",Deactive,N/A,N/A,Nisnass,Codat,N/A,"2019-02-07 00:01:06"
358,Save20,"Buy1 Get1 + Additional Discounts (Exclusive Networks) - Andromeda",Deactive,N/A,N/A,Nisnass,"Special Network",N/A,"2019-02-07 00:01:06"
359,M784,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
360,M268,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
361,M182,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
362,M932,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
363,M694,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
364,M141,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
365,M900,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
366,M234,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
367,M539,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
368,M108,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
369,M838,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
370,M750,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
371,M782,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
372,M440,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
373,M663,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
374,M795,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
375,M572,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
376,M294,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
377,M003,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
378,M260,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
379,M967,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
380,M911,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
381,M345,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
382,M304,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
383,M924,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
384,M637,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
385,M799,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
386,M354,"10% discount on all items",Active,N/A,N/A,MumzWorld,Networks,N/A,"2019-02-06 10:23:51"
387,M968,"10% discount on all items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-06 10:23:12"
388,M548,"10% discount on all items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-06 10:23:12"
389,M848,"10% discount on all items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-06 10:23:12"
390,M735,"10% discount on all items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-06 10:23:12"
391,M564,"10% discount on all items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-06 10:23:12"
392,M222,"10% discount on all items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-06 10:23:12"
393,M415,"10% discount on all items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-06 10:23:12"
394,M084,"10% discount on all items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-06 10:23:12"
395,M553,"10% discount on all items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-06 10:23:12"
396,M771,"10% discount on all items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-06 10:23:12"
397,M684,"10% discount on all items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-06 10:23:12"
398,M207,"10% discount on all items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-06 10:23:12"
399,M519,"10% discount on all items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-06 10:23:12"
400,M093,"10% discount on all items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-06 10:23:12"
401,M165,"10% discount on all items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-06 10:23:12"
402,M176,"10% discount on all items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-06 10:23:12"
403,M871,"10% discount on all items",Active,N/A,N/A,MumzWorld,N/A,N/A,"2019-02-06 10:23:12"
404,M480,"10% discount on all items",Active,N/A,N/A,MumzWorld,Codat,N/A,"2019-02-06 10:21:43"
405,M944,"10% discount on all items",Active,N/A,N/A,MumzWorld,Codat,N/A,"2019-02-06 10:21:43"
406,M466,"10% discount on all items",Active,N/A,N/A,MumzWorld,Codat,N/A,"2019-02-06 10:21:43"
407,M852,"10% discount on all items",Active,N/A,N/A,MumzWorld,Codat,N/A,"2019-02-06 10:21:43"
408,M762,"10% discount on all items",Active,N/A,N/A,MumzWorld,Codat,N/A,"2019-02-06 10:21:43"
409,IIIVS,"12% discount on full priced items",N/A,N/A,N/A,Sivvi,Materials,N/A,"2019-02-06 09:58:58"
410,VFPUN,"12% discount on full priced items",Active,N/A,N/A,Sivvi,N/A,N/A,"2019-02-06 09:56:33"
411,MNDHL,"12% discount on full priced items",Active,N/A,N/A,Sivvi,N/A,N/A,"2019-02-06 09:56:33"
412,QWBNT,"12% discount on full priced items",Active,N/A,N/A,Sivvi,N/A,N/A,"2019-02-06 09:56:33"
413,PDILM,"12% discount on full priced items",Active,N/A,N/A,Sivvi,N/A,N/A,"2019-02-06 09:56:33"
414,XSOHA,"12% discount on full priced items",Active,N/A,N/A,Sivvi,N/A,N/A,"2019-02-06 09:56:33"
415,PLHTZ,"12% discount on full priced items",Active,N/A,N/A,Sivvi,N/A,N/A,"2019-02-06 09:56:33"
416,ALMHW,"12% discount on full priced items",Active,N/A,N/A,Sivvi,N/A,N/A,"2019-02-06 09:56:33"
417,XQFMA,"12% discount on full priced items",Active,N/A,N/A,Sivvi,N/A,N/A,"2019-02-06 09:56:33"
418,ZLFNA,"12% discount on full priced items",Active,N/A,N/A,Sivvi,N/A,N/A,"2019-02-06 09:56:33"
419,NYSGF,"12% discount on full priced items",Active,N/A,N/A,Sivvi,N/A,N/A,"2019-02-06 09:56:33"
420,XRWTJ,"12% discount on full priced items",Active,N/A,N/A,Sivvi,N/A,N/A,"2019-02-06 09:56:33"
421,PFKHY,"12% discount on full priced items",Active,N/A,N/A,Sivvi,N/A,N/A,"2019-02-06 09:56:33"
422,YQLDC,"12% discount on full priced items",Active,N/A,N/A,Sivvi,N/A,N/A,"2019-02-06 09:56:33"
423,PYGAO,"12% discount on full priced items",Active,N/A,N/A,Sivvi,N/A,N/A,"2019-02-06 09:56:33"
424,GKHNM,"12% discount on full priced items",Active,N/A,N/A,Sivvi,Codat,N/A,"2019-02-06 09:55:40"
425,WPRCT,"12% discount on full priced items",Active,N/A,N/A,Sivvi,Codat,N/A,"2019-02-06 09:55:40"
426,KPOBR,"12% discount on full priced items",Active,N/A,N/A,Sivvi,Codat,N/A,"2019-02-06 09:55:40"
427,BCHYS,"12% discount on full priced items",Active,N/A,N/A,Sivvi,Codat,N/A,"2019-02-06 09:55:40"
428,PXFPR,"12% discount on full priced items",Active,N/A,N/A,Sivvi,Codat,N/A,"2019-02-06 09:55:40"
429,Shop1,"12% discount on full priced items",Active,N/A,N/A,Sivvi,Miners,N/A,"2019-02-06 09:55:01"
430,Shop2,"12% discount on full priced items",Active,N/A,N/A,Sivvi,Miners,N/A,"2019-02-06 09:55:01"
431,Shop3,"12% discount on full priced items",Active,N/A,N/A,Sivvi,Miners,N/A,"2019-02-06 09:55:01"
432,Shop4,"12% discount on full priced items",Active,N/A,N/A,Sivvi,Miners,N/A,"2019-02-06 09:55:01"
433,Shop7,"12% discount on full priced items",Active,N/A,N/A,Sivvi,N/A,N/A,"2019-02-06 09:55:01"
434,Shop8,"12% discount on full priced items",Active,N/A,N/A,Sivvi,N/A,N/A,"2019-02-06 09:55:01"
435,Shop9,"12% discount on full priced items",Active,N/A,N/A,Sivvi,N/A,N/A,"2019-02-06 09:55:01"
436,Shop10,"12% discount on full priced items",Active,N/A,N/A,Sivvi,N/A,N/A,"2019-02-06 09:55:01"
437,HOC_TEST1,"HOC test coupon",Deactive,2019-02-09,"Nora AlAli",Nisnass,N/A,N/A,"2019-02-06 00:01:12"
438,New60,"20% off everything on the website",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-02-06 00:01:10"
439,Go66,"10% discount (Advertised with and influencer on 25 Jan 2019) - Used for Special Networks on 5 Feb 2019",N/A,N/A,"Arwa Dhl",MumzWorld,"Special Network",N/A,"2019-02-05 16:35:10"
